2026-04-27 12:12:32 INFO ======================================================================
2026-04-27 12:12:32 INFO WaRP-Rotated Safe LoRA — apply_warp_safe_lora.py
2026-04-27 12:12:32 INFO ======================================================================
2026-04-27 12:12:32 INFO   base_model        : meta-llama/Llama-2-7b-hf
2026-04-27 12:12:32 INFO   aligned_model     : kmseong/llama2_7b-Safety-FT-lr3e-5
2026-04-27 12:12:32 INFO   lora_adapter_path : /home/yonsei_jong/Safety-WaRP-LLM/checkpoints/lora_gsm8k_20260427_000614
2026-04-27 12:12:32 INFO   basis_dir         : /home/yonsei_jong/Safety-WaRP-LLM/checkpoints/phase1_20260427_000617/basis
2026-04-27 12:12:32 INFO   output_path       : ./checkpoints/warp_safelora_20260427_000614
2026-04-27 12:12:32 INFO   top_k             : None  (ratio=0.50)
2026-04-27 12:12:32 INFO   select_type       : number
2026-04-27 12:12:32 INFO   threshold         : 0.500
2026-04-27 12:12:32 INFO   num_proj_layers   : 20
2026-04-27 12:12:32 INFO   use_approx        : True
2026-04-27 12:12:32 INFO 
2026-04-27 12:12:33 INFO [Step 1] Loading aligned model: kmseong/llama2_7b-Safety-FT-lr3e-5 ...
2026-04-27 12:12:35 INFO [Step 1] Loading LoRA adapter: /home/yonsei_jong/Safety-WaRP-LLM/checkpoints/lora_gsm8k_20260427_000614 ...
2026-04-27 12:13:01 INFO [Step 1] LoRA adapter loaded.
2026-04-27 12:13:02 INFO [Step 2] Applying WaRP-Rotated Safe LoRA projection...
2026-04-27 12:13:02 INFO ======================================================================
2026-04-27 12:13:02 INFO [WaRPSafeLoRA] Loading WaRP basis from: /home/yonsei_jong/Safety-WaRP-LLM/checkpoints/phase1_20260427_000617/basis
2026-04-27 12:13:02 INFO   Basis metadata: model=kmseong/llama2_7b-Safety-FT-lr3e-5, layer_types=['attn_k', 'attn_o', 'attn_q', 'attn_v', 'ffn_down', 'ffn_gate', 'ffn_up']
2026-04-27 12:13:17 INFO   Loaded 224 basis matrices.
2026-04-27 12:13:17 INFO   Collected 224 LoRA module pairs.
2026-04-27 12:13:17 INFO 
2026-04-27 12:13:17 INFO [WaRPSafeLoRA] Building alignment projectors...
2026-04-27 12:13:17 INFO   Loading base model from meta-llama/Llama-2-7b-hf (cpu, torch.bfloat16)...
2026-04-27 12:13:27 INFO   Loading aligned model from kmseong/llama2_7b-Safety-FT-lr3e-5 (cpu, torch.bfloat16)...
2026-04-27 12:13:28 INFO   Computing alignment deltas & projectors...
2026-04-27 12:13:28 INFO   top_k=None, top_k_ratio=0.50, use_approximation=True
2026-04-27 12:13:28 INFO 
2026-04-27 12:13:28 INFO   Module                                                               in_dim         k     ‖V‖_F  ‖C_rot-C_orig‖_F
2026-04-27 12:17:51 INFO   base_model.model.model.layers.29.self_attn.q_proj                    0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:51 INFO   base_model.model.model.layers.29.self_attn.v_proj                    0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:51 INFO   base_model.model.model.layers.3.mlp.down_proj                        0.000000    0.000000   +0.000000      0.0000  orig→k5504
2026-04-27 12:17:52 INFO   base_model.model.model.layers.3.mlp.gate_proj                        0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:52 INFO   base_model.model.model.layers.3.mlp.up_proj                          0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:52 INFO   base_model.model.model.layers.3.self_attn.k_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:52 INFO   base_model.model.model.layers.3.self_attn.o_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:52 INFO   base_model.model.model.layers.3.self_attn.q_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:52 INFO   base_model.model.model.layers.3.self_attn.v_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:52 INFO   base_model.model.model.layers.30.mlp.down_proj                       0.000000    0.000000   +0.000000      0.0000  orig→k5504
2026-04-27 12:17:53 INFO   base_model.model.model.layers.30.mlp.gate_proj                       0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:53 INFO   base_model.model.model.layers.30.mlp.up_proj                         0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:53 INFO   base_model.model.model.layers.30.self_attn.k_proj                    0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:53 INFO   base_model.model.model.layers.30.self_attn.o_proj                    0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:53 INFO   base_model.model.model.layers.30.self_attn.q_proj                    0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:53 INFO   base_model.model.model.layers.30.self_attn.v_proj                    0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:53 INFO   base_model.model.model.layers.31.mlp.down_proj                       0.000000    0.000000   +0.000000      0.0000  orig→k5504
2026-04-27 12:17:54 INFO   base_model.model.model.layers.31.mlp.gate_proj                       0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:54 INFO   base_model.model.model.layers.31.mlp.up_proj                         0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:54 INFO   base_model.model.model.layers.31.self_attn.k_proj                    0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:54 INFO   base_model.model.model.layers.31.self_attn.o_proj                    0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:54 INFO   base_model.model.model.layers.31.self_attn.q_proj                    0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:54 INFO   base_model.model.model.layers.31.self_attn.v_proj                    0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:54 INFO   base_model.model.model.layers.4.mlp.down_proj                        0.000000    0.000000   +0.000000      0.0000  orig→k5504
2026-04-27 12:17:55 INFO   base_model.model.model.layers.4.mlp.gate_proj                        0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:55 INFO   base_model.model.model.layers.4.mlp.up_proj                          0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:55 INFO   base_model.model.model.layers.4.self_attn.k_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:55 INFO   base_model.model.model.layers.4.self_attn.o_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:55 INFO   base_model.model.model.layers.4.self_attn.q_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:55 INFO   base_model.model.model.layers.4.self_attn.v_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:55 INFO   base_model.model.model.layers.5.mlp.down_proj                        0.000000    0.000000   +0.000000      0.0000  orig→k5504
2026-04-27 12:17:55 INFO   base_model.model.model.layers.5.mlp.gate_proj                        0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:55 INFO   base_model.model.model.layers.5.mlp.up_proj                          0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:55 INFO   base_model.model.model.layers.5.self_attn.k_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:55 INFO   base_model.model.model.layers.5.self_attn.o_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:55 INFO   base_model.model.model.layers.5.self_attn.q_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:55 INFO   base_model.model.model.layers.5.self_attn.v_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:55 INFO   base_model.model.model.layers.6.mlp.down_proj                        0.000000    0.000000   +0.000000      0.0000  orig→k5504
2026-04-27 12:17:55 INFO   base_model.model.model.layers.6.mlp.gate_proj                        0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:55 INFO   base_model.model.model.layers.6.mlp.up_proj                          0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:56 INFO   base_model.model.model.layers.6.self_attn.k_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:56 INFO   base_model.model.model.layers.6.self_attn.o_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:56 INFO   base_model.model.model.layers.6.self_attn.q_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:56 INFO   base_model.model.model.layers.6.self_attn.v_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:56 INFO   base_model.model.model.layers.7.mlp.down_proj                        0.000000    0.000000   +0.000000      0.0000  orig→k5504
2026-04-27 12:17:56 INFO   base_model.model.model.layers.7.mlp.gate_proj                        0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:56 INFO   base_model.model.model.layers.7.mlp.up_proj                          0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:56 INFO   base_model.model.model.layers.7.self_attn.k_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:56 INFO   base_model.model.model.layers.7.self_attn.o_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:56 INFO   base_model.model.model.layers.7.self_attn.q_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:56 INFO   base_model.model.model.layers.7.self_attn.v_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:56 INFO   base_model.model.model.layers.8.mlp.down_proj                        0.000000    0.000000   +0.000000      0.0000  orig→k5504
2026-04-27 12:17:56 INFO   base_model.model.model.layers.8.mlp.gate_proj                        0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:56 INFO   base_model.model.model.layers.8.mlp.up_proj                          0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:56 INFO   base_model.model.model.layers.8.self_attn.k_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:56 INFO   base_model.model.model.layers.8.self_attn.o_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:56 INFO   base_model.model.model.layers.8.self_attn.q_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:56 INFO   base_model.model.model.layers.8.self_attn.v_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:56 INFO   base_model.model.model.layers.9.mlp.down_proj                        0.000000    0.000000   +0.000000      0.0000  orig→k5504
2026-04-27 12:17:56 INFO   base_model.model.model.layers.9.mlp.gate_proj                        0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:56 INFO   base_model.model.model.layers.9.mlp.up_proj                          0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:56 INFO   base_model.model.model.layers.9.self_attn.k_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:56 INFO   base_model.model.model.layers.9.self_attn.o_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:56 INFO   base_model.model.model.layers.9.self_attn.q_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:56 INFO   base_model.model.model.layers.9.self_attn.v_proj                     0.000000    0.000000   +0.000000      0.0000  orig→k2048
2026-04-27 12:17:56 INFO   ----------------------------------------------------------------------------------------------------------------------
2026-04-27 12:17:56 INFO 
2026-04-27 12:17:56 INFO [WaRPSafeLoRA] Layer selection: 20 / 224 selected  (mode=number, num_proj_layers=20)
2026-04-27 12:17:56 INFO   Module                                                                cos_rot    cos_orig        Δcos
2026-04-27 12:17:56 INFO   ------------------------------------------------------------------------------------------
2026-04-27 12:17:56 INFO   base_model.model.model.layers.0.mlp.down_proj                        0.000000    0.000000   +0.000000  * SELECTED
2026-04-27 12:17:56 INFO   base_model.model.model.layers.0.mlp.gate_proj                        0.000000    0.000000   +0.000000  * SELECTED
2026-04-27 12:17:56 INFO   base_model.model.model.layers.0.mlp.up_proj                          0.000000    0.000000   +0.000000  * SELECTED
2026-04-27 12:17:56 INFO   base_model.model.model.layers.0.self_attn.k_proj                     0.000000    0.000000   +0.000000  * SELECTED
2026-04-27 12:17:56 INFO   base_model.model.model.layers.0.self_attn.o_proj                     0.000000    0.000000   +0.000000  * SELECTED
2026-04-27 12:17:56 INFO   base_model.model.model.layers.0.self_attn.q_proj                     0.000000    0.000000   +0.000000  * SELECTED
2026-04-27 12:17:56 INFO   base_model.model.model.layers.0.self_attn.v_proj                     0.000000    0.000000   +0.000000  * SELECTED
2026-04-27 12:17:56 INFO   base_model.model.model.layers.1.mlp.down_proj                        0.000000    0.000000   +0.000000  * SELECTED
2026-04-27 12:17:56 INFO   base_model.model.model.layers.1.mlp.gate_proj                        0.000000    0.000000   +0.000000  * SELECTED
2026-04-27 12:17:56 INFO   base_model.model.model.layers.1.mlp.up_proj                          0.000000    0.000000   +0.000000  * SELECTED
2026-04-27 12:17:56 INFO   ... (214 more layers)
2026-04-27 12:17:56 INFO 
2026-04-27 12:17:56 INFO [WaRPSafeLoRA] Applying WaRP-rotated projection to lora_B...
2026-04-27 12:17:56 DEBUG   PROJECTED  base_model.model.model.layers.0.self_attn.q_proj.lora_B.default.weight  ‖ΔB‖=0.000000
2026-04-27 12:17:56 DEBUG   PROJECTED  base_model.model.model.layers.0.self_attn.k_proj.lora_B.default.weight  ‖ΔB‖=0.000000
2026-04-27 12:17:56 DEBUG   PROJECTED  base_model.model.model.layers.0.self_attn.v_proj.lora_B.default.weight  ‖ΔB‖=0.000000
2026-04-27 12:17:56 DEBUG   PROJECTED  base_model.model.model.layers.0.self_attn.o_proj.lora_B.default.weight  ‖ΔB‖=0.000000
2026-04-27 12:17:56 DEBUG   PROJECTED  base_model.model.model.layers.0.mlp.gate_proj.lora_B.default.weight     ‖ΔB‖=0.000000
2026-04-27 12:17:56 DEBUG   PROJECTED  base_model.model.model.layers.0.mlp.up_proj.lora_B.default.weight       ‖ΔB‖=0.000000
2026-04-27 12:17:56 DEBUG   PROJECTED  base_model.model.model.layers.0.mlp.down_proj.lora_B.default.weight     ‖ΔB‖=0.000000
2026-04-27 12:17:56 DEBUG   PROJECTED  base_model.model.model.layers.1.self_attn.q_proj.lora_B.default.weight  ‖ΔB‖=0.000000
2026-04-27 12:17:56 DEBUG   PROJECTED  base_model.model.model.layers.1.self_attn.k_proj.lora_B.default.weight  ‖ΔB‖=0.000000
2026-04-27 12:17:56 DEBUG   PROJECTED  base_model.model.model.layers.1.self_attn.v_proj.lora_B.default.weight  ‖ΔB‖=0.000000
2026-04-27 12:17:56 DEBUG   PROJECTED  base_model.model.model.layers.1.self_attn.o_proj.lora_B.default.weight  ‖ΔB‖=0.000000
2026-04-27 12:17:56 DEBUG   PROJECTED  base_model.model.model.layers.1.mlp.gate_proj.lora_B.default.weight     ‖ΔB‖=0.000000
2026-04-27 12:17:56 DEBUG   PROJECTED  base_model.model.model.layers.1.mlp.up_proj.lora_B.default.weight       ‖ΔB‖=0.000000
2026-04-27 12:17:56 DEBUG   PROJECTED  base_model.model.model.layers.1.mlp.down_proj.lora_B.default.weight     ‖ΔB‖=0.000000
2026-04-27 12:17:56 DEBUG   PROJECTED  ase_model.model.model.layers.10.self_attn.q_proj.lora_B.default.weight  ‖ΔB‖=0.000000
2026-04-27 12:17:56 DEBUG   PROJECTED  ase_model.model.model.layers.10.self_attn.k_proj.lora_B.default.weight  ‖ΔB‖=0.000000
2026-04-27 12:17:56 DEBUG   PROJECTED  ase_model.model.model.layers.10.self_attn.o_proj.lora_B.default.weight  ‖ΔB‖=0.000000
2026-04-27 12:17:56 DEBUG   PROJECTED  base_model.model.model.layers.10.mlp.gate_proj.lora_B.default.weight    ‖ΔB‖=0.000000
2026-04-27 12:17:56 DEBUG   PROJECTED  base_model.model.model.layers.10.mlp.up_proj.lora_B.default.weight      ‖ΔB‖=0.000000
2026-04-27 12:17:56 DEBUG   PROJECTED  base_model.model.model.layers.10.mlp.down_proj.lora_B.default.weight    ‖ΔB‖=0.000000
2026-04-27 12:17:56 INFO   lora_B projected: 20, lora_A/others restored: 428
2026-04-27 12:17:56 INFO 
2026-04-27 12:17:56 INFO ======================================================================
2026-04-27 12:17:56 INFO [WaRPSafeLoRA] ===== SUMMARY =====
2026-04-27 12:17:56 INFO ======================================================================
2026-04-27 12:17:56 INFO   Base model    : meta-llama/Llama-2-7b-hf
2026-04-27 12:17:56 INFO   Aligned model : kmseong/llama2_7b-Safety-FT-lr3e-5
2026-04-27 12:17:56 INFO   WaRP basis    : /home/yonsei_jong/Safety-WaRP-LLM/checkpoints/phase1_20260427_000617/basis
2026-04-27 12:17:56 INFO   top_k         : None (ratio=0.50)
2026-04-27 12:17:56 INFO   Selection     : number
2026-04-27 12:17:56 INFO 
2026-04-27 12:17:56 INFO   Cosine similarity (across all 224 layers):
2026-04-27 12:17:56 INFO     original  — mean=0.0000  min=0.0000  max=0.0000
2026-04-27 12:17:56 INFO     rotated   — mean=0.0000  min=0.0000  max=0.0000
2026-04-27 12:17:56 INFO     Δ(rot−orig) mean=0.0000  (positive → rotated is more conservative)
2026-04-27 12:17:56 INFO 
2026-04-27 12:17:56 INFO   Projected layers : 20 / 224
2026-04-27 12:17:56 INFO   Selected (lowest cos_rot first):
2026-04-27 12:17:56 INFO     base_model.model.model.layers.0.mlp.down_proj  cos_rot=0.000000  cos_orig=0.000000  Δcos=+0.000000  shift=0.0000
2026-04-27 12:17:56 INFO     base_model.model.model.layers.0.mlp.gate_proj  cos_rot=0.000000  cos_orig=0.000000  Δcos=+0.000000  shift=0.0000
2026-04-27 12:17:56 INFO     base_model.model.model.layers.0.mlp.up_proj  cos_rot=0.000000  cos_orig=0.000000  Δcos=+0.000000  shift=0.0000
2026-04-27 12:17:56 INFO     base_model.model.model.layers.0.self_attn.k_proj  cos_rot=0.000000  cos_orig=0.000000  Δcos=+0.000000  shift=0.0000
2026-04-27 12:17:56 INFO     base_model.model.model.layers.0.self_attn.o_proj  cos_rot=0.000000  cos_orig=0.000000  Δcos=+0.000000  shift=0.0000
2026-04-27 12:17:56 INFO     base_model.model.model.layers.0.self_attn.q_proj  cos_rot=0.000000  cos_orig=0.000000  Δcos=+0.000000  shift=0.0000
2026-04-27 12:17:56 INFO     base_model.model.model.layers.0.self_attn.v_proj  cos_rot=0.000000  cos_orig=0.000000  Δcos=+0.000000  shift=0.0000
2026-04-27 12:17:56 INFO     base_model.model.model.layers.1.mlp.down_proj  cos_rot=0.000000  cos_orig=0.000000  Δcos=+0.000000  shift=0.0000
2026-04-27 12:17:56 INFO     base_model.model.model.layers.1.mlp.gate_proj  cos_rot=0.000000  cos_orig=0.000000  Δcos=+0.000000  shift=0.0000
2026-04-27 12:17:56 INFO     base_model.model.model.layers.1.mlp.up_proj  cos_rot=0.000000  cos_orig=0.000000  Δcos=+0.000000  shift=0.0000
2026-04-27 12:17:56 INFO     base_model.model.model.layers.1.self_attn.k_proj  cos_rot=0.000000  cos_orig=0.000000  Δcos=+0.000000  shift=0.0000
2026-04-27 12:17:56 INFO     base_model.model.model.layers.1.self_attn.o_proj  cos_rot=0.000000  cos_orig=0.000000  Δcos=+0.000000  shift=0.0000
2026-04-27 12:17:56 INFO     base_model.model.model.layers.1.self_attn.q_proj  cos_rot=0.000000  cos_orig=0.000000  Δcos=+0.000000  shift=0.0000
2026-04-27 12:17:56 INFO     base_model.model.model.layers.1.self_attn.v_proj  cos_rot=0.000000  cos_orig=0.000000  Δcos=+0.000000  shift=0.0000
2026-04-27 12:17:56 INFO     base_model.model.model.layers.10.mlp.down_proj  cos_rot=0.000000  cos_orig=0.000000  Δcos=+0.000000  shift=0.0000
2026-04-27 12:17:56 INFO     base_model.model.model.layers.10.mlp.gate_proj  cos_rot=0.000000  cos_orig=0.000000  Δcos=+0.000000  shift=0.0000
2026-04-27 12:17:56 INFO     base_model.model.model.layers.10.mlp.up_proj  cos_rot=0.000000  cos_orig=0.000000  Δcos=+0.000000  shift=0.0000
2026-04-27 12:17:56 INFO     base_model.model.model.layers.10.self_attn.k_proj  cos_rot=0.000000  cos_orig=0.000000  Δcos=+0.000000  shift=0.0000
2026-04-27 12:17:56 INFO     base_model.model.model.layers.10.self_attn.o_proj  cos_rot=0.000000  cos_orig=0.000000  Δcos=+0.000000  shift=0.0000
2026-04-27 12:17:56 INFO     base_model.model.model.layers.10.self_attn.q_proj  cos_rot=0.000000  cos_orig=0.000000  Δcos=+0.000000  shift=0.0000
2026-04-27 12:18:10 INFO 
2026-04-27 12:18:10 INFO   ‖C_rot − C_orig‖_F  — mean=0.013604  max=0.121744  min=0.008884
2026-04-27 12:18:10 INFO   Projectors significantly different (‖diff‖>1e-4): 224 / 224
2026-04-27 12:18:10 INFO ======================================================================
2026-04-27 12:18:10 INFO [Step 3] Stats saved to: ./checkpoints/warp_safelora_20260427_000614/warp_safelora_stats.json
2026-04-27 12:18:11 INFO [Step 3] Projected LoRA adapter saved: ./checkpoints/warp_safelora_20260427_000614/lora_adapter
2026-04-27 12:18:11 INFO [Step 4] Merging LoRA into base weights...
2026-04-27 12:18:21 INFO [Step 4] Merged model saved: ./checkpoints/warp_safelora_20260427_000614/merged_model
2026-04-27 12:18:21 INFO 
2026-04-27 12:18:21 INFO ======================================================================
2026-04-27 12:18:21 INFO Done!  Output: ./checkpoints/warp_safelora_20260427_000614
2026-04-27 12:18:21 INFO ======================================================================
