2026-04-26 16:55:55 INFO ======================================================================
2026-04-26 16:55:55 INFO WaRP-Rotated Safe LoRA — apply_warp_safe_lora.py
2026-04-26 16:55:55 INFO ======================================================================
2026-04-26 16:55:55 INFO   base_model        : meta-llama/Llama-2-7b-hf
2026-04-26 16:55:55 INFO   aligned_model     : kmseong/llama2_7b-Safety-FT-lr3e-5
2026-04-26 16:55:55 INFO   lora_adapter_path : /home/yonsei_jong/Safety-WaRP-LLM/checkpoints/lora_gsm8k_20260426_163346
2026-04-26 16:55:55 INFO   basis_dir         : /home/yonsei_jong/Safety-WaRP-LLM/checkpoints/phase1_20260426_161130/basis
2026-04-26 16:55:55 INFO   output_path       : ./checkpoints/warp_safelora_20260426_165552
2026-04-26 16:55:55 INFO   top_k             : None  (ratio=0.50)
2026-04-26 16:55:55 INFO   select_type       : number
2026-04-26 16:55:55 INFO   threshold         : 0.500
2026-04-26 16:55:55 INFO   num_proj_layers   : 20
2026-04-26 16:55:55 INFO   use_approx        : True
2026-04-26 16:55:55 INFO 
2026-04-26 16:55:56 INFO [Step 1] Loading aligned model: kmseong/llama2_7b-Safety-FT-lr3e-5 ...
`torch_dtype` is deprecated! Use `dtype` instead!
Loading checkpoint shards:   0%|          | 0/3 [00:00<?, ?it/s]Loading checkpoint shards:  33%|███▎      | 1/3 [00:00<00:00,  2.40it/s]Loading checkpoint shards:  67%|██████▋   | 2/3 [00:00<00:00,  2.67it/s]Loading checkpoint shards: 100%|██████████| 3/3 [00:01<00:00,  2.92it/s]Loading checkpoint shards: 100%|██████████| 3/3 [00:01<00:00,  2.82it/s]
2026-04-26 16:55:58 INFO [Step 1] Loading LoRA adapter: /home/yonsei_jong/Safety-WaRP-LLM/checkpoints/lora_gsm8k_20260426_163346 ...
2026-04-26 16:56:25 INFO [Step 1] LoRA adapter loaded.
2026-04-26 16:56:26 INFO [Step 2] Applying WaRP-Rotated Safe LoRA projection...
2026-04-26 16:56:26 INFO ======================================================================
2026-04-26 16:56:26 INFO [WaRPSafeLoRA] Loading WaRP basis from: /home/yonsei_jong/Safety-WaRP-LLM/checkpoints/phase1_20260426_161130/basis
2026-04-26 16:56:26 INFO   Basis metadata: model=kmseong/llama2_7b-Safety-FT-lr3e-5, layer_types=['attn_k', 'attn_o', 'attn_q', 'attn_v', 'ffn_down', 'ffn_gate', 'ffn_up']
2026-04-26 16:56:40 INFO   Loaded 224 basis matrices.
2026-04-26 16:56:40 INFO   Collected 224 LoRA module pairs.
2026-04-26 16:56:40 INFO 
2026-04-26 16:56:40 INFO [WaRPSafeLoRA] Building alignment projectors...
2026-04-26 16:56:40 INFO   Loading base model from meta-llama/Llama-2-7b-hf (cpu, torch.bfloat16)...
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 1/2 [00:07<00:07,  7.14s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:09<00:00,  4.35s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:09<00:00,  4.77s/it]
2026-04-26 16:56:50 INFO   Loading aligned model from kmseong/llama2_7b-Safety-FT-lr3e-5 (cpu, torch.bfloat16)...
Loading checkpoint shards:   0%|          | 0/3 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 3/3 [00:00<00:00, 235.40it/s]
2026-04-26 16:56:51 INFO   Computing alignment deltas & projectors...
2026-04-26 16:56:51 INFO   top_k=None, top_k_ratio=0.50, use_approximation=True
2026-04-26 16:56:51 INFO 
2026-04-26 16:56:51 INFO   Module                                                               in_dim         k     ‖V‖_F  ‖C_rot-C_orig‖_F
2026-04-26 17:01:06 INFO   base_model.model.model.layers.26.self_attn.v_proj                    0.354888    0.244347   -0.110541      0.5663  orig→k2048
2026-04-26 17:01:06 INFO   base_model.model.model.layers.27.mlp.down_proj                       0.630574    0.480375   -0.150199      0.8943  orig→k5504
2026-04-26 17:01:06 INFO   base_model.model.model.layers.27.mlp.gate_proj                       0.429420    0.298111   -0.131309      3.3456  orig→k2048
2026-04-26 17:01:06 INFO   base_model.model.model.layers.27.mlp.up_proj                         0.176786    0.116815   -0.059970      1.7967  orig→k2048
2026-04-26 17:01:06 INFO   base_model.model.model.layers.27.self_attn.k_proj                    0.486230    0.371467   -0.114763      0.9831  orig→k2048
2026-04-26 17:01:06 INFO   base_model.model.model.layers.27.self_attn.o_proj                    0.516814    0.398890   -0.117924      0.8072  orig→k2048
2026-04-26 17:01:06 INFO   base_model.model.model.layers.27.self_attn.q_proj                    0.337463    0.228594   -0.108870      1.2403  orig→k2048
2026-04-26 17:01:06 INFO   base_model.model.model.layers.27.self_attn.v_proj                    0.367783    0.254767   -0.113016      0.4713  orig→k2048
2026-04-26 17:01:06 INFO   base_model.model.model.layers.28.mlp.down_proj                       0.545327    0.430327   -0.115001      0.8305  orig→k5504
2026-04-26 17:01:07 INFO   base_model.model.model.layers.28.mlp.gate_proj                       0.352756    0.227294   -0.125463      3.0214  orig→k2048
2026-04-26 17:01:07 INFO   base_model.model.model.layers.28.mlp.up_proj                         0.192425    0.123001   -0.069425      1.7792  orig→k2048
2026-04-26 17:01:07 INFO   base_model.model.model.layers.28.self_attn.k_proj                    0.481546    0.370898   -0.110648      1.2846  orig→k2048
2026-04-26 17:01:07 INFO   base_model.model.model.layers.28.self_attn.o_proj                    0.408184    0.302607   -0.105577      0.7101  orig→k2048
2026-04-26 17:01:07 INFO   base_model.model.model.layers.28.self_attn.q_proj                    0.472227    0.364201   -0.108025      1.2233  orig→k2048
2026-04-26 17:01:07 INFO   base_model.model.model.layers.28.self_attn.v_proj                    0.324048    0.236300   -0.087748      0.5290  orig→k2048
2026-04-26 17:01:07 INFO   base_model.model.model.layers.29.mlp.down_proj                       0.572510    0.439409   -0.133101      0.8154  orig→k5504
2026-04-26 17:01:08 INFO   base_model.model.model.layers.29.mlp.gate_proj                       0.259624    0.161262   -0.098362      2.5323  orig→k2048
2026-04-26 17:01:08 INFO   base_model.model.model.layers.29.mlp.up_proj                         0.240817    0.152633   -0.088184      1.6838  orig→k2048
2026-04-26 17:01:08 INFO   base_model.model.model.layers.29.self_attn.k_proj                    0.466259    0.374260   -0.091998      1.0735  orig→k2048
2026-04-26 17:01:08 INFO   base_model.model.model.layers.29.self_attn.o_proj                    0.409441    0.322421   -0.087020      0.7194  orig→k2048
2026-04-26 17:01:08 INFO   base_model.model.model.layers.29.self_attn.q_proj                    0.480936    0.364856   -0.116080      1.1008  orig→k2048
2026-04-26 17:01:08 INFO   base_model.model.model.layers.29.self_attn.v_proj                    0.336978    0.238244   -0.098734      0.5387  orig→k2048
2026-04-26 17:01:08 INFO   base_model.model.model.layers.3.mlp.down_proj                        0.771805    0.664400   -0.107405      1.0947  orig→k5504
2026-04-26 17:01:09 INFO   base_model.model.model.layers.3.mlp.gate_proj                        0.450188    0.327900   -0.122288      1.8026  orig→k2048
2026-04-26 17:01:09 INFO   base_model.model.model.layers.3.mlp.up_proj                          0.429770    0.315053   -0.114717      1.3783  orig→k2048
2026-04-26 17:01:09 INFO   base_model.model.model.layers.3.self_attn.k_proj                     0.376181    0.343723   -0.032458      0.8474  orig→k2048
2026-04-26 17:01:09 INFO   base_model.model.model.layers.3.self_attn.o_proj                     0.442565    0.350250   -0.092316      0.8165  orig→k2048
2026-04-26 17:01:09 INFO   base_model.model.model.layers.3.self_attn.q_proj                     0.425454    0.390112   -0.035342      0.7658  orig→k2048
2026-04-26 17:01:09 INFO   base_model.model.model.layers.3.self_attn.v_proj                     0.346406    0.279479   -0.066927      0.5973  orig→k2048
2026-04-26 17:01:09 INFO   base_model.model.model.layers.30.mlp.down_proj                       0.367842    0.281284   -0.086558      0.8144  orig→k5504
2026-04-26 17:01:10 INFO   base_model.model.model.layers.30.mlp.gate_proj                       0.220509    0.134977   -0.085531      2.7725  orig→k2048
2026-04-26 17:01:10 INFO   base_model.model.model.layers.30.mlp.up_proj                         0.162062    0.111454   -0.050608      1.5598  orig→k2048
2026-04-26 17:01:10 INFO   base_model.model.model.layers.30.self_attn.k_proj                    0.344203    0.248186   -0.096017      1.2582  orig→k2048
2026-04-26 17:01:10 INFO   base_model.model.model.layers.30.self_attn.o_proj                    0.465390    0.365805   -0.099585      0.8305  orig→k2048
2026-04-26 17:01:10 INFO   base_model.model.model.layers.30.self_attn.q_proj                    0.357165    0.259116   -0.098049      0.9872  orig→k2048
2026-04-26 17:01:10 INFO   base_model.model.model.layers.30.self_attn.v_proj                    0.340898    0.253204   -0.087694      0.6140  orig→k2048
2026-04-26 17:01:10 INFO   base_model.model.model.layers.31.mlp.down_proj                       0.345919    0.282227   -0.063691      0.6717  orig→k5504
2026-04-26 17:01:11 INFO   base_model.model.model.layers.31.mlp.gate_proj                       0.187605    0.122616   -0.064990      1.9330  orig→k2048
2026-04-26 17:01:11 INFO   base_model.model.model.layers.31.mlp.up_proj                         0.154291    0.117212   -0.037079      1.5484  orig→k2048
2026-04-26 17:01:11 INFO   base_model.model.model.layers.31.self_attn.k_proj                    0.431146    0.349630   -0.081515      1.2276  orig→k2048
2026-04-26 17:01:11 INFO   base_model.model.model.layers.31.self_attn.o_proj                    0.376620    0.283698   -0.092922      0.6970  orig→k2048
2026-04-26 17:01:11 INFO   base_model.model.model.layers.31.self_attn.q_proj                    0.433679    0.322988   -0.110692      1.3484  orig→k2048
2026-04-26 17:01:11 INFO   base_model.model.model.layers.31.self_attn.v_proj                    0.292345    0.211470   -0.080875      0.7003  orig→k2048
2026-04-26 17:01:11 INFO   base_model.model.model.layers.4.mlp.down_proj                        0.755909    0.627548   -0.128360      1.1762  orig→k5504
2026-04-26 17:01:12 INFO   base_model.model.model.layers.4.mlp.gate_proj                        0.405140    0.276974   -0.128166      1.9567  orig→k2048
2026-04-26 17:01:12 INFO   base_model.model.model.layers.4.mlp.up_proj                          0.381364    0.264696   -0.116668      1.4470  orig→k2048
2026-04-26 17:01:12 INFO   base_model.model.model.layers.4.self_attn.k_proj                     0.377986    0.343864   -0.034122      0.8351  orig→k2048
2026-04-26 17:01:12 INFO   base_model.model.model.layers.4.self_attn.o_proj                     0.501125    0.379420   -0.121705      0.7994  orig→k2048
2026-04-26 17:01:12 INFO   base_model.model.model.layers.4.self_attn.q_proj                     0.437959    0.396528   -0.041431      0.8642  orig→k2048
2026-04-26 17:01:12 INFO   base_model.model.model.layers.4.self_attn.v_proj                     0.340022    0.273041   -0.066981      0.6128  orig→k2048
2026-04-26 17:01:12 INFO   base_model.model.model.layers.5.mlp.down_proj                        0.715260    0.566773   -0.148487      0.9604  orig→k5504
2026-04-26 17:01:13 INFO   base_model.model.model.layers.5.mlp.gate_proj                        0.452652    0.326267   -0.126385      2.1467  orig→k2048
2026-04-26 17:01:13 INFO   base_model.model.model.layers.5.mlp.up_proj                          0.310207    0.206821   -0.103385      1.4119  orig→k2048
2026-04-26 17:01:13 INFO   base_model.model.model.layers.5.self_attn.k_proj                     0.391353    0.355292   -0.036062      0.7351  orig→k2048
2026-04-26 17:01:13 INFO   base_model.model.model.layers.5.self_attn.o_proj                     0.460416    0.353001   -0.107415      0.7836  orig→k2048
2026-04-26 17:01:13 INFO   base_model.model.model.layers.5.self_attn.q_proj                     0.445504    0.391342   -0.054162      0.7775  orig→k2048
2026-04-26 17:01:13 INFO   base_model.model.model.layers.5.self_attn.v_proj                     0.357057    0.283192   -0.073864      0.6249  orig→k2048
2026-04-26 17:01:13 INFO   base_model.model.model.layers.6.mlp.down_proj                        0.719034    0.579663   -0.139371      0.9828  orig→k5504
2026-04-26 17:01:13 INFO   base_model.model.model.layers.6.mlp.gate_proj                        0.440471    0.310565   -0.129906      1.8771  orig→k2048
2026-04-26 17:01:14 INFO   base_model.model.model.layers.6.mlp.up_proj                          0.321348    0.217761   -0.103587      1.4144  orig→k2048
2026-04-26 17:01:14 INFO   base_model.model.model.layers.6.self_attn.k_proj                     0.444538    0.377729   -0.066809      0.8663  orig→k2048
2026-04-26 17:01:14 INFO   base_model.model.model.layers.6.self_attn.o_proj                     0.430554    0.340301   -0.090253      0.8007  orig→k2048
2026-04-26 17:01:14 INFO   base_model.model.model.layers.6.self_attn.q_proj                     0.471701    0.399309   -0.072392      0.9215  orig→k2048
2026-04-26 17:01:14 INFO   base_model.model.model.layers.6.self_attn.v_proj                     0.378358    0.280827   -0.097531      0.6174  orig→k2048
2026-04-26 17:01:14 INFO   base_model.model.model.layers.7.mlp.down_proj                        0.763125    0.633257   -0.129868      1.0717  orig→k5504
2026-04-26 17:01:14 INFO   base_model.model.model.layers.7.mlp.gate_proj                        0.394580    0.262685   -0.131895      2.1087  orig→k2048
2026-04-26 17:01:15 INFO   base_model.model.model.layers.7.mlp.up_proj                          0.354252    0.239806   -0.114447      1.3630  orig→k2048
2026-04-26 17:01:15 INFO   base_model.model.model.layers.7.self_attn.k_proj                     0.474050    0.393176   -0.080874      0.9338  orig→k2048
2026-04-26 17:01:15 INFO   base_model.model.model.layers.7.self_attn.o_proj                     0.374237    0.305132   -0.069105      0.6663  orig→k2048
2026-04-26 17:01:15 INFO   base_model.model.model.layers.7.self_attn.q_proj                     0.473425    0.377491   -0.095933      0.8256  orig→k2048
2026-04-26 17:01:15 INFO   base_model.model.model.layers.7.self_attn.v_proj                     0.321818    0.237129   -0.084689      0.5525  orig→k2048
2026-04-26 17:01:15 INFO   base_model.model.model.layers.8.mlp.down_proj                        0.697477    0.544062   -0.153414      1.0614  orig→k5504
2026-04-26 17:01:15 INFO   base_model.model.model.layers.8.mlp.gate_proj                        0.352279    0.232777   -0.119501      1.9960  orig→k2048
2026-04-26 17:01:15 INFO   base_model.model.model.layers.8.mlp.up_proj                          0.338475    0.222266   -0.116209      1.4634  orig→k2048
2026-04-26 17:01:15 INFO   base_model.model.model.layers.8.self_attn.k_proj                     0.440726    0.351211   -0.089515      0.8189  orig→k2048
2026-04-26 17:01:15 INFO   base_model.model.model.layers.8.self_attn.o_proj                     0.387225    0.285047   -0.102178      0.7214  orig→k2048
2026-04-26 17:01:15 INFO   base_model.model.model.layers.8.self_attn.q_proj                     0.486101    0.381225   -0.104876      0.9689  orig→k2048
2026-04-26 17:01:15 INFO   base_model.model.model.layers.8.self_attn.v_proj                     0.307738    0.226296   -0.081442      0.6040  orig→k2048
2026-04-26 17:01:16 INFO   base_model.model.model.layers.9.mlp.down_proj                        0.704598    0.550543   -0.154054      1.0080  orig→k5504
2026-04-26 17:01:16 INFO   base_model.model.model.layers.9.mlp.gate_proj                        0.378215    0.250009   -0.128206      2.1712  orig→k2048
2026-04-26 17:01:16 INFO   base_model.model.model.layers.9.mlp.up_proj                          0.336210    0.220286   -0.115924      1.5621  orig→k2048
2026-04-26 17:01:16 INFO   base_model.model.model.layers.9.self_attn.k_proj                     0.455561    0.355770   -0.099792      0.8840  orig→k2048
2026-04-26 17:01:16 INFO   base_model.model.model.layers.9.self_attn.o_proj                     0.471789    0.347733   -0.124057      0.7117  orig→k2048
2026-04-26 17:01:16 INFO   base_model.model.model.layers.9.self_attn.q_proj                     0.524866    0.421301   -0.103565      0.8818  orig→k2048
2026-04-26 17:01:16 INFO   base_model.model.model.layers.9.self_attn.v_proj                     0.366552    0.258167   -0.108384      0.5422  orig→k2048
2026-04-26 17:01:16 INFO   ----------------------------------------------------------------------------------------------------------------------
2026-04-26 17:01:16 INFO 
2026-04-26 17:01:16 INFO [WaRPSafeLoRA] Layer selection: 20 / 224 selected  (mode=number, num_proj_layers=20)
2026-04-26 17:01:16 INFO   Module                                                                cos_rot    cos_orig        Δcos
2026-04-26 17:01:16 INFO   ------------------------------------------------------------------------------------------
2026-04-26 17:01:16 INFO   base_model.model.model.layers.30.mlp.up_proj                         0.111454    0.162062   -0.050608  * SELECTED
2026-04-26 17:01:16 INFO   base_model.model.model.layers.27.mlp.up_proj                         0.116815    0.176786   -0.059970  * SELECTED
2026-04-26 17:01:16 INFO   base_model.model.model.layers.31.mlp.up_proj                         0.117212    0.154291   -0.037079  * SELECTED
2026-04-26 17:01:16 INFO   base_model.model.model.layers.0.self_attn.o_proj                     0.122154    0.126648   -0.004494  * SELECTED
2026-04-26 17:01:16 INFO   base_model.model.model.layers.31.mlp.gate_proj                       0.122616    0.187605   -0.064990  * SELECTED
2026-04-26 17:01:16 INFO   base_model.model.model.layers.28.mlp.up_proj                         0.123001    0.192425   -0.069425  * SELECTED
2026-04-26 17:01:16 INFO   base_model.model.model.layers.26.mlp.up_proj                         0.124243    0.195744   -0.071501  * SELECTED
2026-04-26 17:01:16 INFO   base_model.model.model.layers.30.mlp.gate_proj                       0.134977    0.220509   -0.085531  * SELECTED
2026-04-26 17:01:16 INFO   base_model.model.model.layers.0.self_attn.v_proj                     0.139869    0.162112   -0.022243  * SELECTED
2026-04-26 17:01:16 INFO   base_model.model.model.layers.1.self_attn.o_proj                     0.143880    0.116757   +0.027123  * SELECTED
2026-04-26 17:01:16 INFO   ... (214 more layers)
2026-04-26 17:01:16 INFO 
2026-04-26 17:01:16 INFO [WaRPSafeLoRA] Applying WaRP-rotated projection to lora_B...
2026-04-26 17:01:17 INFO   lora_B projected: 20, lora_A/others restored: 428
2026-04-26 17:01:17 INFO 
2026-04-26 17:01:17 INFO ======================================================================
2026-04-26 17:01:17 INFO [WaRPSafeLoRA] ===== SUMMARY =====
2026-04-26 17:01:17 INFO ======================================================================
2026-04-26 17:01:17 INFO   Base model    : meta-llama/Llama-2-7b-hf
2026-04-26 17:01:17 INFO   Aligned model : kmseong/llama2_7b-Safety-FT-lr3e-5
2026-04-26 17:01:17 INFO   WaRP basis    : /home/yonsei_jong/Safety-WaRP-LLM/checkpoints/phase1_20260426_161130/basis
2026-04-26 17:01:17 INFO   top_k         : None (ratio=0.50)
2026-04-26 17:01:17 INFO   Selection     : number
2026-04-26 17:01:17 INFO 
2026-04-26 17:01:17 INFO   Cosine similarity (across all 224 layers):
2026-04-26 17:01:17 INFO     original  — mean=0.4232  min=0.1168  max=0.7718
2026-04-26 17:01:17 INFO     rotated   — mean=0.3186  min=0.1115  max=0.6644
2026-04-26 17:01:17 INFO     Δ(rot−orig) mean=-0.1047  (positive → rotated is more conservative)
2026-04-26 17:01:17 INFO 
2026-04-26 17:01:17 INFO   Projected layers : 20 / 224
2026-04-26 17:01:17 INFO   Selected (lowest cos_rot first):
2026-04-26 17:01:17 INFO     base_model.model.model.layers.30.mlp.up_proj  cos_rot=0.111454  cos_orig=0.162062  Δcos=-0.050608  shift=1.5598
2026-04-26 17:01:17 INFO     base_model.model.model.layers.27.mlp.up_proj  cos_rot=0.116815  cos_orig=0.176786  Δcos=-0.059970  shift=1.7967
2026-04-26 17:01:17 INFO     base_model.model.model.layers.31.mlp.up_proj  cos_rot=0.117212  cos_orig=0.154291  Δcos=-0.037079  shift=1.5484
2026-04-26 17:01:17 INFO     base_model.model.model.layers.0.self_attn.o_proj  cos_rot=0.122154  cos_orig=0.126648  Δcos=-0.004494  shift=0.7134
2026-04-26 17:01:17 INFO     base_model.model.model.layers.31.mlp.gate_proj  cos_rot=0.122616  cos_orig=0.187605  Δcos=-0.064990  shift=1.9330
2026-04-26 17:01:17 INFO     base_model.model.model.layers.28.mlp.up_proj  cos_rot=0.123001  cos_orig=0.192425  Δcos=-0.069425  shift=1.7792
2026-04-26 17:01:17 INFO     base_model.model.model.layers.26.mlp.up_proj  cos_rot=0.124243  cos_orig=0.195744  Δcos=-0.071501  shift=1.9727
2026-04-26 17:01:17 INFO     base_model.model.model.layers.30.mlp.gate_proj  cos_rot=0.134977  cos_orig=0.220509  Δcos=-0.085531  shift=2.7725
2026-04-26 17:01:17 INFO     base_model.model.model.layers.0.self_attn.v_proj  cos_rot=0.139869  cos_orig=0.162112  Δcos=-0.022243  shift=0.6992
2026-04-26 17:01:17 INFO     base_model.model.model.layers.1.self_attn.o_proj  cos_rot=0.143880  cos_orig=0.116757  Δcos=+0.027123  shift=0.7051
2026-04-26 17:01:17 INFO     base_model.model.model.layers.14.mlp.up_proj  cos_rot=0.144845  cos_orig=0.227625  Δcos=-0.082780  shift=1.8094
2026-04-26 17:01:17 INFO     base_model.model.model.layers.23.mlp.up_proj  cos_rot=0.149950  cos_orig=0.238149  Δcos=-0.088198  shift=1.8905
2026-04-26 17:01:17 INFO     base_model.model.model.layers.29.mlp.up_proj  cos_rot=0.152633  cos_orig=0.240817  Δcos=-0.088184  shift=1.6838
2026-04-26 17:01:17 INFO     base_model.model.model.layers.13.mlp.up_proj  cos_rot=0.154705  cos_orig=0.241468  Δcos=-0.086763  shift=1.6808
2026-04-26 17:01:17 INFO     base_model.model.model.layers.16.mlp.gate_proj  cos_rot=0.160472  cos_orig=0.255315  Δcos=-0.094843  shift=2.6896
2026-04-26 17:01:17 INFO     base_model.model.model.layers.29.mlp.gate_proj  cos_rot=0.161262  cos_orig=0.259624  Δcos=-0.098362  shift=2.5323
2026-04-26 17:01:17 INFO     base_model.model.model.layers.1.mlp.up_proj  cos_rot=0.164739  cos_orig=0.234956  Δcos=-0.070217  shift=1.4050
2026-04-26 17:01:17 INFO     base_model.model.model.layers.19.mlp.up_proj  cos_rot=0.178209  cos_orig=0.281542  Δcos=-0.103334  shift=1.8209
2026-04-26 17:01:17 INFO     base_model.model.model.layers.16.mlp.up_proj  cos_rot=0.179013  cos_orig=0.280473  Δcos=-0.101460  shift=1.8340
2026-04-26 17:01:17 INFO     base_model.model.model.layers.20.mlp.gate_proj  cos_rot=0.179825  cos_orig=0.285586  Δcos=-0.105762  shift=2.5744
2026-04-26 17:01:30 INFO 
2026-04-26 17:01:30 INFO   ‖C_rot − C_orig‖_F  — mean=0.013604  max=0.121744  min=0.008884
2026-04-26 17:01:30 INFO   Projectors significantly different (‖diff‖>1e-4): 224 / 224
2026-04-26 17:01:30 INFO ======================================================================
2026-04-26 17:01:30 INFO [Step 3] Stats saved to: ./checkpoints/warp_safelora_20260426_165552/warp_safelora_stats.json
2026-04-26 17:01:31 INFO [Step 3] Projected LoRA adapter saved: ./checkpoints/warp_safelora_20260426_165552/lora_adapter
2026-04-26 17:01:31 INFO [Step 4] Merging LoRA into base weights...
2026-04-26 17:01:41 INFO [Step 4] Merged model saved: ./checkpoints/warp_safelora_20260426_165552/merged_model
2026-04-26 17:01:41 INFO 
2026-04-26 17:01:41 INFO ======================================================================
2026-04-26 17:01:41 INFO Done!  Output: ./checkpoints/warp_safelora_20260426_165552
2026-04-26 17:01:41 INFO ======================================================================
